user_id,genres,año,playtime_forever
lepaonetonis,Action,2016,106.0
76561198052912964,RPG,2014,40.0
76561198062432896,Free to Play,2012,103.0
totally-awesome-sam-i-am,Racing,2016,133.0
76561198143395684,Casual,1999,14.0
76561198093955912,Strategy,2011,62.0
76561198049937609,Casual,2014,5552.0
76561198046764181,Free to Play,2013,2588.0
adoss,Indie,2012,187.0
BobBrushtail,Indie,2006,1434.0
mayooonaise,Sports,2013,861.0
76561198062180186,Indie,2011,3343.0
sp77150,Massively Multiplayer,2012,148.0
retardedfinger,Casual,2017,2361.0
matheusgarcias,Adventure,2011,2211.0
76561198065743933,Action,2007,93.0
76561198104378516,Action,2017,1647.0
76561198069118505,Free to Play,2015,1014.0
mrkrap,Simulation,2012,18.0
draoftwmate,Indie,2006,1742.0
76561198091508747,Adventure,2013,1.0
Gatmek,RPG,2011,2082.0
76561198048584625,Action,2002,1061.0
76561198047260382,Sports,2012,1596.0
76561198046314521,RPG,2011,3231.0
76561198112984906,Strategy,2014,54.0
Blue333,Indie,2014,2065.0
rektlel,Free to Play,2017,74.0
JoeyThreeBalls,Sports,2015,14188.0
SodaLicious,Simulation,2015,2229.0
76561198105315479,Free to Play,2013,5.0
76561198008150212,Casual,2012,13.0
76561198071478454,Indie,2014,2659.0
76561198139327660,Free to Play,2016,60.0
76561198066299320,Indie,2011,1997.0
76561197976370569,Strategy,2012,2669.0
76561198093624679,Action,1997,21.0
76561198076863368,Utilities,2014,1093.0
76561198067142133,Strategy,2004,259.0
76561198047064524,Free to Play,2016,46.0
adamtreloar,Casual,2012,247.0
stickmasterghost,Adventure,2011,2350.0
MrAstley,RPG,2015,50.0
76561198047049496,Simulation,2012,322.0
in-hearts-wake,Strategy,2003,2.0
76561198046024019,RPG,2008,59.0
76561198055079922,Indie,2014,185.0
ohsotoast,Action,2005,2416.0
ConfusedPotatoWare,Simulation,2014,28.0
76561198205795437,Massively Multiplayer,2017,89.0
76561197997752134,Adventure,2011,6828.0
Lord_Antonidus,Web Publishing,2013,1.0
76561198051977640,Strategy,2007,106.0
76561197997378650,Massively Multiplayer,2013,6418.0
thealleyways,Casual,2016,72.0
76561198077646251,Action,2010,4340.0
SandyTheWeeb,Massively Multiplayer,2017,427.0
76561198009403093,RPG,2012,11534.0
76561198124366634,Casual,2015,65.0
LionHeartZero,Adventure,2013,17336.0
76561198060951629,Adventure,2009,118.0
76561198007584361,Strategy,2008,302.0
ThesandwichMan,Strategy,2015,3031.0
15511551,Casual,2011,101.0
slendersash,Indie,2011,207.0
urahomo,Massively Multiplayer,2015,839.0
76561198054447419,Simulation,2012,3223.0
12DeAgostoAs12HRSe26MIN,Indie,2010,562.0
76561198051082631,Massively Multiplayer,2012,3743.0
76561198081565175,Action,2012,2590.0
SpookEGI,Indie,2010,929.0
76561198040021446,Action,2013,10668.0
76561198061098443,Adventure,2011,859.0
76561198121980800,Free to Play,2016,85.0
76561198054554130,Adventure,2011,3818.0
76561198063447289,Action,2006,413.0
phsky,Racing,2013,244.0
76561198070922405,Casual,2015,40.0
marthicus,Indie,2010,3785.0
Zeboz,Casual,2017,3707.0
76561198090581652,Strategy,2006,314.0
76561198058547096,RPG,2012,27395.0
748237482374284792,Action,2013,1517.0
76561198092310770,Adventure,2015,35754.0
76561198051644906,Casual,1999,173.0
76561198066160162,Strategy,2011,40.0
76561198052504203,Casual,2015,15280.0
ne21,Sports,2010,35.0
76561198091103191,Free to Play,2017,824.0
76561198070851980,RPG,2011,4147.0
TeFauPeHaDe,Simulation,2006,8418.0
76561198015930046,Indie,2014,1476.0
76561197990772718,Free to Play,2009,870.0
DarthRhys,RPG,2015,2162.0
76561198044304918,Casual,2014,11.0
MaccanB,RPG,2013,59926.0
76561198078294706,Free to Play,2012,1725.0
76561198077915637,Indie,2012,1190.0
76561198067997800,Strategy,2009,897.0
76561198044379098,Indie,2015,4350.0
231091,Indie,2014,6421.0
Vayndrohn,RPG,2011,4065.0
76561198046848291,Adventure,2012,3169.0
Johnnyfuckingwonny,Adventure,2015,1418.0
76561198068153515,Casual,2017,2867.0
Arthadonis,Massively Multiplayer,2015,104.0
jukeboxplays,Action,2012,5108.0
Leopardts,Indie,2013,26538.0
76561198041843682,Indie,2016,27.0
platitudinal,Indie,2015,3987.0
76561198026864213,Action,2015,871.0
3eBpA,Simulation,2015,129.0
76561198028686111,Simulation,2015,336.0
RunninWithSxissors,Indie,2013,10253.0
lewisbigd,Massively Multiplayer,2015,38.0
76561198054357544,Adventure,2014,730.0
76561198045752311,Adventure,2014,2718.0
TheCrypticWolf,Action,2016,642.0
041112016,Action,2011,130.0
76561198026641932,Free to Play,2017,7.0
76561198032352898,Indie,2012,4375.0
thitihoranop,Action,2010,3413.0
bingobrongo,Strategy,2012,2796.0
76561198075098901,Free to Play,2014,1.0
76561198047864896,Action,2012,4739.0
yoshi278,Simulation,2012,431.0
76561198006890932,Simulation,2016,1147.0
76561198024852336,Action,2012,628.0
TheUltraY,Indie,2012,1719.0
76561198162487321,Adventure,2014,765.0
76561198060708793,Massively Multiplayer,2013,1505.0
BakedLeon,Free to Play,2015,220.0
76561198094522993,Massively Multiplayer,2014,291.0
tetrisfan7001,Free to Play,2017,5.0
76561198044594262,RPG,2011,8797.0
Rule_34_is_always_right,Casual,2016,793.0
alfie_cee,RPG,2014,136.0
76561198063495306,Simulation,2011,2925.0
thedungeoneers,Strategy,2006,524.0
JaydaDreamtime,Sports,2013,88.0
BigCutyBootyJudy,Massively Multiplayer,2014,111.0
76561198067470116,Casual,2011,1869.0
cin979,Simulation,2010,3679.0
76561198072109766,Indie,2013,5466.0
HamishBrown,Action,2008,166.0
fcvghxdcjr,Early Access,2013,652.0
76561198060822442,Action,2013,15712.0
76561198054027725,Racing,2015,8590.0
rudetube,RPG,2012,2310.0
512356,Indie,2014,1358.0
drazsyker,Simulation,2014,98.0
xisengan,Adventure,2014,370.0
Dagonlevel5,Strategy,2015,11947.0
76561198099485905,Action,2015,4.0
76561198010391123,Racing,2011,332.0
76561198073199110,Casual,1999,108.0
bobbythebravefarted,RPG,2016,7873.0
KillaD,Indie,2016,56.0
76561198068611843,Racing,2013,940.0
antacy,Casual,2013,34.0
76561198052839449,Adventure,2016,138.0
76561198014645558,Indie,2015,691.0
76561198023687729,Action,2007,1946.0
kayne110,Free to Play,2012,17046.0
76561198051821925,Action,2013,170.0
76561198050861063,Massively Multiplayer,2012,148.0
76561198055305615,Simulation,2016,299.0
Kyle_The_Great,Free to Play,2012,674.0
76561198080105688,Simulation,2014,215.0
kangajuice,Indie,2017,1565.0
76561198048248287,Adventure,2017,9204.0
76561198012485589,Action,2012,71940.0
thealleyways,Adventure,2011,3326.0
76561198067265748,Adventure,2012,10728.0
jakkpro895,Strategy,2009,4142.0
VRBones,Indie,2009,5807.0
76561198095264510,Adventure,2016,502.0
gusso10_,Simulation,2014,1099.0
agooglemail,Action,2015,8354.0
76561198022975113,Simulation,2016,9859.0
ZEM42,RPG,2007,36.0
sploger,Free to Play,2015,2868.0
76561198014910012,Simulation,2015,1394.0
barneybeen,Strategy,2016,2331.0
76561198032199547,Indie,2011,1009.0
76561198012514677,Simulation,2014,105.0
76561198034291140,Simulation,2010,228.0
94567,Indie,2010,27.0
76561197988762135,Sports,2011,566.0
kaizan12,Simulation,2014,24026.0
76561198025867680,Indie,2014,200.0
medusameows,Action,2014,1.0
BusTurBrown,Action,2015,10611.0
76561198067299939,Adventure,2015,816.0
zenRoxas,Free to Play,1999,243.0
76561198061024792,Action,2014,770.0
AlastorSeah,Adventure,2012,8826.0
76561198039807182,RPG,2002,80.0
qsmxtrickz,Simulation,2015,165.0
76561198061723231,Action,2016,2876.0
casban,Adventure,2016,316.0
76561198069917494,Adventure,2014,78.0
lenaoxtonow,Free to Play,2007,11.0
Z1_M4N,Indie,2012,7207.0
mrdoodontspillthebeans,Adventure,2011,1004.0
SlidzorJ,Simulation,2010,60.0
76561198080415544,Racing,2013,46.0
76561198007521657,Simulation,2012,4907.0
76561198067150008,Massively Multiplayer,2012,3181.0
76561198072689381,Adventure,2011,3522.0
redpanda7,Adventure,2009,36.0
ForensiX,RPG,2015,5.0
76561198084512919,Indie,2006,3256.0
R3N2O,Free to Play,2013,218.0
76561198079613755,Indie,2015,516.0
76561198014645558,Casual,2015,8.0
tvrvirtux,Sports,2013,1.0
76561198013143770,RPG,2013,398.0
liniers,Casual,1999,102.0
76561198053791920,Early Access,2016,476.0
companothemuslim,Free to Play,2017,8126.0
aleccazam,Action,2011,9516.0
76561198029041740,Action,2010,5499.0
RoastedMemesRoastedDreams,Free to Play,2013,3825.0
66ot,Action,2017,284.0
SadisticAss,RPG,2009,190.0
iwannakilmyselfthx,Adventure,2013,89.0
76561197989746901,RPG,2015,3236.0
76561198067926857,Simulation,2006,19.0
SpyLab,Casual,2017,52.0
NotFallow,Adventure,2017,164.0
76561198068655831,Action,2005,175.0
76561198068781381,Strategy,2017,104.0
rabitar,Massively Multiplayer,2017,12.0
76561198080947173,Free to Play,2016,5780.0
Nega_Nebulus,RPG,2014,2.0
Vri404,Free to Play,2010,28.0
76561198069625198,Indie,2013,5892.0
76561198057459555,Indie,2006,875.0
76561197993653892,Casual,2014,16.0
camjker,Action,2016,4140.0
samsamandhecancan,Casual,2016,299.0
76561198064238629,Action,2012,28646.0
graddymort,Free to Play,2012,3166.0
76561198067241455,Massively Multiplayer,2012,180.0
76561198044441546,Action,2014,769.0
sykesinsteelcity,Free to Play,2016,128.0
76561198045743392,Casual,2015,12784.0
76561198091800334,RPG,2014,9.0
PorthosTheMan,Action,2013,135863.0
HamFuckinMan,RPG,2014,1688.0
CaptainFantasy,Massively Multiplayer,2012,6764.0
76561198082307155,Strategy,2011,85.0
polymarken,Animation &amp; Modeling,2013,36.0
wfpdrlogan,Adventure,2012,3591.0
76561198075489339,Indie,2006,19408.0
juan1035,RPG,2011,783.0
76561198019025564,Action,2007,11.0
Hugh-Mungus,Adventure,2013,885.0
maplemage,Design &amp; Illustration,2015,4.0
darrylkerrigan,Indie,2006,4328.0
PSDel,Casual,2012,343.0
IHaveNoUmbrella,Indie,2003,230.0
76561198002525275,RPG,2013,2214.0
76561197963219999,Adventure,2003,1952.0
heinrich772,Strategy,2015,96.0
AeiouLmao,Simulation,2015,30744.0
TheMiffedOne,Casual,2011,835.0
HoChingMongoloid,Adventure,2012,2516.0
Scotty182,Sports,2016,19.0
jezza8822,Massively Multiplayer,2013,1462.0
bidos,Indie,2014,716.0
krc473,Indie,2011,6011.0
76561198082494813,Casual,2012,263.0
Ashtver,Action,2013,4191.0
76561198033478430,Massively Multiplayer,2013,62.0
76561198085673159,Indie,2012,49.0
76561197982854253,Simulation,2015,1421.0
76561198086326092,RPG,2015,268.0
76561198095005075,Adventure,2017,39.0
DANKWEEDAYEM8,Simulation,1998,236.0
76561198164934819,Massively Multiplayer,2011,138.0
ImSeGarner,RPG,2016,14956.0
76561198068002501,RPG,2012,6642.0
ArkanamX,Action,2009,4087.0
76561198038904114,Indie,2014,4001.0
76561198013282313,Adventure,2011,1974.0
zomgieee,Action,1990,8.0
76561198084493262,Simulation,2015,19.0
76561198092545927,Action,2017,4756.0
76561197974245101,Massively Multiplayer,2013,206.0
76561198069480379,Action,2012,29382.0
Gborges,Free to Play,2016,980.0
76561198062809433,Action,2011,1895.0
fabriloler,Massively Multiplayer,2012,314.0
AnalDevistator,Strategy,2006,707.0
jakobrocks2,Action,2010,25.0
Scott-the-Dick,Indie,2015,350.0
Juza1011,Action,2010,5576.0
9LIVESBIOTCH,RPG,2011,13556.0
virtueavatar,Casual,2008,91.0
76561198024857280,Adventure,2012,4334.0
76561198037264594,Casual,2012,46817.0
Beddington,Action,2005,3368.0
76561198077432581,Simulation,2006,2430.0
TsarFeck,Strategy,2015,2573.0
Imij000,Early Access,2014,352.0
GenocideDecade,RPG,2015,2540.0
76561198072355008,Indie,2014,2056.0
76561198071327640,RPG,2013,224.0
76561198000966319,Early Access,2015,25.0
76561198040596416,Casual,2017,264.0
athena8987,Indie,2006,4.0
76561198023468516,Strategy,2010,1728.0
BennanaBen,Early Access,2013,29762.0
76561198078173866,Indie,2012,2419.0
76561198080307028,Adventure,2012,1717.0
76561198085956238,Indie,2016,1481.0
DeeJayGames_,Early Access,2013,13888.0
76561198064494251,Massively Multiplayer,2009,74.0
76561198078568242,Sports,2014,66.0
ThomasMcDougall,Casual,2009,161.0
76561198057994295,Early Access,2012,12.0
MacRaelyn,RPG,2015,2084.0
76561198046762243,Action,2005,2.0
Spacker3,Free to Play,2016,1689.0
SuperSneakyCreamPuff,Strategy,2001,1004.0
76561198044360115,Racing,2013,252.0
76561198059602670,Massively Multiplayer,2017,82.0
ScemoChiLegge1,Indie,2013,145.0
Requinix,Action,2004,291.0
penilsky,Adventure,2012,1330.0
76561197962221247,Action,2008,6444.0
Wulfvak,Strategy,2012,1434.0
RagerGamer212,RPG,2015,33.0
spinefarm,Strategy,2002,455.0
skyxj,Casual,2017,12.0
SirParadiseLost,Indie,2017,96.0
bitmat,Adventure,2007,26.0
76561198089152058,RPG,2010,54.0
76561198058177580,Adventure,2015,13127.0
lepon,Action,2004,94.0
76561198043026878,Casual,2017,957.0
zootboy,Strategy,2013,4223.0
z3n1th_sc,Indie,2015,125.0
76561197997129113,Action,2010,22185.0
ZelixURL,Action,2016,11.0
76561198036687918,Free to Play,2017,10921.0
76561198051586118,RPG,2011,49.0
76561198075297465,Adventure,2015,4.0
KotaKuroGG,Simulation,2006,3560.0
australianturtlelover,Action,2005,160.0
byrxn,Racing,2014,977.0
76561198060355872,Action,2010,636.0
tradingitems,Indie,2015,398.0
umicornbl,Free to Play,2015,174.0
Thumbzzy,Action,2008,1234.0
76561198053069780,Adventure,2010,22.0
killjoy149,Free to Play,2013,74752.0
76561198028452180,Simulation,2017,44.0
Jc_a380,Action,2001,159.0
76561198033997199,Action,2004,41.0
76561198058562728,Simulation,2016,145.0
Gurlii,RPG,2012,798.0
duckcud,Action,2014,3791.0
76561198045664441,Indie,2016,459.0
76561198006573400,Action,2014,175.0
76561198088971411,Simulation,2013,705.0
76561198079472218,Free to Play,2014,94.0
76561198079148803,Adventure,2016,13573.0
76561198052786944,Free to Play,2011,1209.0
76561198081965359,Strategy,2008,203.0
76561197995147872,Early Access,2013,1047.0
MrSlothe,Racing,2013,16.0
76561198007199594,Action,2017,10040.0
carmeloaiello84,Simulation,2011,184.0
firmburrito,Action,2012,38754.0
76561198054798250,Adventure,2012,1395.0
76561198088699917,Indie,2017,263.0
76561198029237649,Free to Play,2015,362.0
76561198092005436,Simulation,2017,35.0
76561198050231399,Indie,2016,1879.0
76561197995215179,Strategy,2012,17647.0
76561198025672691,Action,2010,312.0
76561198060919843,Indie,2017,640.0
GuiCreed368,RPG,2013,18119.0
76561198094513310,Sports,2014,109.0
Lord_Casso,RPG,2013,1647.0
bebb0,Indie,2012,3158.0
76561198012919447,Indie,2012,1286.0
76561198018626090,Casual,2014,15.0
warmedic,Indie,2006,6804.0
ThisMexicunt,Action,2017,4229.0
76561198045972083,Indie,2012,1159.0
76561198048368056,Simulation,2014,1080.0
76561198062238249,RPG,2011,5496.0
76561198054761450,RPG,2007,282.0
saegull,Indie,2014,33.0
76561198061169672,Indie,2014,10.0
76561198056260701,Indie,2012,2781.0
blomes1212,Early Access,2016,332.0
76561198040223674,Action,2007,122.0
76561198090236445,Adventure,2011,6810.0
76561198030974692,Casual,2009,6.0
76561198087448010,Indie,2016,68.0
Thatonwalrus1,Indie,2017,2197.0
76561198077738952,Indie,2012,850.0
acerpredator565,RPG,2017,4920.0
76561198083300545,Adventure,2017,360.0
76561198067080819,Indie,2012,1022.0
76561197963455626,Action,2007,139.0
76561198085126364,Early Access,2014,1333.0
smashiroshh,Adventure,2016,8.0
Conqueror_Of_The_Heaven_Winds,RPG,2015,626.0
XxX_bradley_XxX,Casual,2014,14.0
76561197996802983,Action,2014,1073.0
Dark_samaCH_PONY,Adventure,2010,1882.0
wolfie_07,Strategy,2008,7846.0
76561198049867810,RPG,2014,11.0
76561198064193270,Indie,2012,38.0
76561198099295859,Action,2016,8009.0
76561198082418196,Free to Play,2014,36.0
76561198079477693,Action,2004,1200.0
76561198090485602,Action,2014,42.0
Ifeelfree,Free to Play,2015,425.0
76561198086205676,Action,2011,2367.0
76561198046373675,Action,2007,11809.0
76561198079761962,Indie,2006,781.0
AdriProMataTodos,Indie,2017,727.0
76561198147922014,Indie,2015,22.0
76561198056728210,Strategy,2011,377.0
76561198059603669,Simulation,1998,9.0
NaziIsMyName,RPG,2013,5365.0
76561198073018703,Strategy,2004,324.0
76561198085310889,Indie,2014,10.0
julious,Action,1999,5.0
76561198034974152,Indie,2012,300.0
76561198063169249,Casual,2015,160.0
benedictcuminherbatch,Action,2009,3825.0
JaydenLoon3y,Simulation,2006,33148.0
76561198083673223,Action,2016,112.0
Damagereverse,Indie,2017,3696.0
BurntToastCasual,RPG,2016,1198.0
76561198024701418,Early Access,2016,523.0
FvckkMyOppz,Adventure,2011,2462.0
bombarta3558,RPG,2013,11178.0
657475591245,Adventure,2003,24.0
76561198066008303,Free to Play,2015,715.0
76561198064629938,Free to Play,2011,525.0
ARTHERDUNGER10,Action,2008,1337.0
76561198001074179,Strategy,2006,2390.0
76561198075229095,Adventure,2015,1149.0
76561198024560500,Indie,2015,19100.0
cocacoala,RPG,2015,1.0
76561198055065409,Strategy,2008,1.0
zadow3n,Strategy,2012,1862.0
ThanosIsGreat,Early Access,2015,123.0
IronBurrito,Action,2007,1045.0
76561198061178366,Indie,2014,849.0
76561198058952524,Strategy,2013,19539.0
TDSOfficial,Simulation,2006,3159.0
76561198085636114,Indie,2017,250.0
Giovannizzo,Action,2012,10752.0
76561198097565428,Action,2017,2401.0
potato94050,Free to Play,2015,2973.0
76561198071110218,Indie,2014,205.0
cosimatron,Sports,2013,136.0
76561198087794756,RPG,2008,1.0
rRUBIXx,Adventure,2015,5655.0
76561198040025876,Action,2010,2654.0
76561198084126030,Massively Multiplayer,2012,128.0
76561198075444114,Simulation,2015,1082.0
Urtle1,Simulation,2006,375.0
76561198052598146,Adventure,2009,1186.0
PshychedSubstance,Sports,2014,1035.0
76561198026512626,Strategy,2010,3016.0
xXGeronimo,Free to Play,2013,87.0
papersarecool,Action,2007,374.0
76561198067057459,Action,2009,594.0
jcottle,RPG,2016,11297.0
76561198043275956,Strategy,2016,2627.0
18082001,Action,2005,154.0
76561198093816042,Indie,2016,839.0
76561198066962551,Action,2004,1870.0
Zakeko,Free to Play,2012,1008.0
Woluf,Action,2004,64.0
Xemmedi,Free to Play,2017,538.0
TempestNZ,Indie,2017,4640.0
KittyStella7,Adventure,2017,802.0
76561198037086921,RPG,2008,335.0
daytona200,Free to Play,2012,5097.0
ogi_,Action,2007,161.0
76561198078054733,Indie,2016,141.0
76561198141863535,Action,2004,3183.0
DashBoardBuddha,Massively Multiplayer,2013,53846.0
76561198086225444,RPG,2011,10880.0
Voisik,Free to Play,2015,27.0
thesnottyman,Adventure,2011,109.0
smity34,Adventure,2008,96.0
RoleAce,Simulation,2017,542.0
76561198054568398,Action,2015,2931.0
76561198029194497,Action,2014,2080.0
_MAK_,Massively Multiplayer,2015,148.0
CalebForbes,Strategy,2015,1784.0
76561198051757620,Early Access,2015,113.0
76561198077813843,Casual,2013,43.0
marianoborges,Free to Play,2016,7.0
Wihan,Strategy,2012,22.0
FoliquaMartinez,Casual,2009,792.0
steggo,Adventure,2012,617.0
BicepsAreGoneJustLikeSkins,Adventure,2017,20630.0
76561198070634045,Free to Play,2012,827.0
SnakeTails,Action,2006,471.0
FuriousTheMonkeyBoy,Indie,2012,4749.0
